cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1104095349102120661-1,C57BL6J-638850.39,5230,0.585170796161692,5.76394571781987,4.908296440711903,7.0,5.69517773203012,4.771886264673922,7.0,179,7.003841066612052,3.2615254773992643,5.865050859039843,TH,LH,LH,1
1017092617101800263-1,C57BL6J-638850.38,5230,0.719975399229031,5.893229194159569,4.731681718101449,6.800000000000001,6.048376753025865,4.768103125012933,6.800000000000001,179,7.194623170112634,3.270763282413212,6.228833969777898,TH,LH,LH,2
1019171907101680208-1,C57BL6J-638850.40,5231,0.511709474509839,6.024750667065204,4.545510962399495,7.2,6.001079902966083,4.559128826220267,7.2,179,6.857242175871498,3.015215444998676,6.1862075847301785,TH,LH,LH,0
1019171907101950439,C57BL6J-638850.43,5230,0.624668532116021,5.892779194861333,4.999840004719725,7.800000000000001,5.926792631540771,4.9633538277722815,7.800000000000001,179,6.266682634909528,3.458487935819223,6.102843425915369,TH,LH,LH,0
1019171907102040101-1,C57BL6J-638850.40,5230,0.516063005949097,5.106438240938602,4.568447227650077,7.2,5.098377863587673,4.613196630972657,7.2,179,6.8248568083122585,3.063928140938617,5.251862976646801,TH,LH,LH,2
1017092617101541212,C57BL6J-638850.38,5230,0.587037598369073,4.814352010644606,4.752170439171477,6.800000000000001,4.983211749487245,4.617073964009974,6.800000000000001,179,7.182851688533199,3.0728589608999863,5.14387489344947,TH,LH,LH,2
1019171906101990207,C57BL6J-638850.42,5230,0.59640902079927,5.282369756967292,4.569799273497181,7.6,5.053509800970602,4.915411533030548,7.6,179,6.428836222340777,3.388048270268432,5.216378196866573,TH,LH,LH,0
1019171906101990285,C57BL6J-638850.42,5230,0.508761869469448,5.36331483998474,4.5318859294431775,7.6,5.207350655005105,4.876976147737561,7.6,179,6.437221160027418,3.3500919217234304,5.370683729552203,TH,LH,LH,0
1019171906102000171,C57BL6J-638850.42,5230,0.646856658088864,5.26644597345622,4.448107995399539,7.6,5.096308228350519,4.757420363153597,7.6,179,6.447909803531148,3.2120546470129807,5.257454693037821,TH,LH,LH,0
1019171906102190697,C57BL6J-638850.42,5230,0.549219580510159,5.929405885211972,4.5684052622100815,7.6,5.8220247475381,4.905009016504933,7.6,179,6.451382481887447,3.393207072427884,6.001917266463931,TH,LH,LH,1
1019171906102190774,C57BL6J-638850.42,5230,0.545986525545367,5.973900434152429,4.552835150163648,7.6,5.876829552387034,4.8914779712817245,7.6,179,6.45380843997349,3.3829980900458976,6.049241413698333,TH,LH,LH,1
1019171906102190902,C57BL6J-638850.42,5230,0.682235253948396,6.068787358725984,4.466346894167525,7.6,5.940430004119614,4.773451067596869,7.6,179,6.469569694535783,3.2486010783251844,6.121326330793476,TH,LH,LH,0
1017092617101770098-1,C57BL6J-638850.38,5231,0.541675945752604,4.653734609864548,4.866002934236598,6.800000000000001,4.903078283363263,4.702138224187541,6.800000000000001,179,7.170431023143904,3.170413244611161,5.058182861913497,TH,LH,LH,2
1019171907101790205-2,C57BL6J-638850.43,5230,0.503840844750838,5.148540676569555,4.927883473705522,7.800000000000001,5.178066299152138,4.966695142332522,7.800000000000001,179,6.245655857090632,3.445111478035357,5.340632546725413,TH,LH,LH,0
1019171907101860152-1,C57BL6J-638850.37,5230,0.571037111447367,5.084958039943656,4.572009867062594,6.6000000000000005,5.042623602460355,4.411146771662796,6.6000000000000005,179,7.387801377461082,2.8526649518411005,5.196929166618865,TH,LH,LH,0
1019171907101860155-1,C57BL6J-638850.37,5230,0.666403708874124,4.860660048107926,4.775592026933117,6.6000000000000005,4.985725013513507,4.622198856483755,6.6000000000000005,179,7.362136185906993,3.088757259433711,5.139178145570634,TH,LH,LH,1
1019171907101860173-1,C57BL6J-638850.37,5231,0.792298150710439,4.971242083403068,4.699128389465405,6.6000000000000005,5.011203272228611,4.528010801232149,6.6000000000000005,179,7.374553236265149,2.976688945068148,5.1745831812628085,TH,LH,LH,1
1017092617101790486-1,C57BL6J-638850.38,5230,0.511516027663592,5.614786906777709,4.8126972996563495,6.800000000000001,5.752313478070356,4.778899421996766,6.800000000000001,179,7.186016143892644,3.270153664963166,5.933652880757405,TH,LH,LH,0
1019171907101860321-1,C57BL6J-638850.37,5231,0.568005916546563,4.86749234174922,4.909447688259522,6.6000000000000005,4.926735219436051,4.788334190766444,6.6000000000000005,179,7.341921348801873,3.27251442497436,5.0860802356548,TH,LH,LH,1
1019171907101860581,C57BL6J-638850.37,5230,0.689211275345247,5.0038256208855,4.988275512432669,6.6000000000000005,4.987805637401982,4.899497205862628,6.6000000000000005,179,7.330878377356868,3.3997251985533,5.149806759159538,TH,LH,LH,1
1019171907101860701,C57BL6J-638850.37,5230,0.695238910841057,5.168082867955819,4.94002328040809,6.6000000000000005,5.181433829231344,4.826265082123967,6.6000000000000005,179,7.345042226782263,3.3180612775676828,5.349802218225068,TH,LH,LH,1
1017092617101800362,C57BL6J-638850.38,5230,0.808303380095712,5.738630768291949,4.813891899251573,6.800000000000001,5.805394648313228,4.848358484039526,6.800000000000001,179,7.179131850999586,3.352812958903064,5.984978407317603,TH,LH,LH,0
1019171907101680287,C57BL6J-638850.40,5230,0.703211707171637,5.983362513632769,4.61157304553387,7.2,5.973254771367825,4.648626576557656,7.2,179,6.845937767949708,3.117867982753109,6.156125242745956,TH,LH,LH,1
1019171907101690381-2,C57BL6J-638850.40,5231,0.723254038700757,5.949834759381385,4.945731528227388,7.2,5.964806761176342,4.914123704768037,7.2,179,6.814870815397076,3.4204866326852787,6.144417464186587,TH,LH,LH,1
1019171907101690416-2,C57BL6J-638850.40,5230,0.634207161888039,5.922869318356115,4.945033267169506,7.2,5.94452290770489,4.918805419537777,7.2,179,6.814218879859864,3.422391647021368,6.128802379020169,TH,LH,LH,1
1104095349101960550-2,C57BL6J-638850.39,5230,0.62615256951398,5.083280125251421,4.602451074547778,7.0,5.049629982556747,4.543548674552504,7.0,179,7.011816242958312,2.9907486636050646,5.200558533508579,TH,LH,LH,2
1104095349101960667,C57BL6J-638850.39,5230,0.517729730419009,5.184866683859911,4.858924843337645,7.0,5.27186319402587,4.820596142774958,7.0,179,6.986580400121636,3.307294555715876,5.435530522268339,TH,LH,LH,2
1019171907101860676,C57BL6J-638850.37,5230,0.778800915403281,5.059262129579218,5.01657292370104,6.6000000000000005,5.05881533779083,4.931084960376985,6.6000000000000005,179,7.328762018960877,3.438870120510586,5.213066272728777,TH,LH,LH,1
1019171907102040122-1,C57BL6J-638850.40,5231,0.553310998522894,5.167565132342338,4.850162502069388,7.2,5.2290997847830765,4.907064991994837,7.2,179,6.795098507372638,3.397563364708952,5.391906380330888,TH,LH,LH,3
1019171907102040426-2,C57BL6J-638850.40,5230,0.547028689538264,4.980966700378315,4.859198398730331,7.2,4.994391620946623,4.8712584408523325,7.2,179,6.792657398134793,3.351851624607427,5.150763741109956,TH,LH,LH,2
1017092617101530764,C57BL6J-638850.38,5230,0.736748154900146,4.642609745834293,4.714712686744983,6.800000000000001,4.90361101844462,4.599973246173,6.800000000000001,179,7.182844100784699,3.0501017651951505,5.064949424523619,TH,LH,LH,2
1017092617101541202,C57BL6J-638850.38,5230,0.659891596158734,4.919170207498103,4.730965064630571,6.800000000000001,5.085464080078506,4.531648898669307,6.800000000000001,179,7.194739730126689,2.983417958389652,5.239487845567198,TH,LH,LH,1
1017092617101560668,C57BL6J-638850.38,5230,0.558673200860433,5.777589184436277,4.45893384018066,6.800000000000001,5.968765001278467,4.475137432840783,6.800000000000001,179,7.225623771370777,2.939929855943427,6.140772415666308,TH,LH,LH,0
1017092617101560901,C57BL6J-638850.38,5230,0.602000494312307,5.854592843594456,4.55858050436436,6.800000000000001,6.047287289535718,4.554049047318618,6.800000000000001,179,7.218871965977691,3.0300052066550665,6.222234441476935,TH,LH,LH,1
1019171906102191003,C57BL6J-638850.42,5230,0.715040072835807,6.147437949077321,4.417644482440517,7.6,5.99135496645591,4.738891948414167,7.6,179,6.475541304524218,3.2060257178088087,6.177477004215193,TH,LH,LH,0
1017092617101780342-1,C57BL6J-638850.38,5231,0.603354885022114,4.931126340684787,4.890004407195718,6.800000000000001,5.059535898441847,4.742523083632565,6.800000000000001,179,7.169838470603914,3.2208010863309022,5.212187708885543,TH,LH,LH,1
1017092617101780348-1,C57BL6J-638850.38,5230,0.56740266386819,4.763852358151033,4.923406205423285,6.800000000000001,4.935033883827424,4.767005198971312,6.800000000000001,179,7.164234417201534,3.241957964773671,5.094501261736381,TH,LH,LH,2
1017092617101780445-1,C57BL6J-638850.38,5231,0.623675920805389,4.809256780772793,4.971014544235817,6.800000000000001,4.952920466924975,4.8188406451873895,6.800000000000001,179,7.159250235755678,3.297662601146288,5.117356970638948,TH,LH,LH,1
1017092617101780504-1,C57BL6J-638850.38,5230,0.73085422688257,4.929275759739923,4.9857791675137575,6.800000000000001,5.052203091903622,4.874734492972264,6.800000000000001,179,7.155244941662135,3.365627898729304,5.215925675435872,TH,LH,LH,1
1017092617101780512,C57BL6J-638850.38,5230,0.601019086151543,4.946931146886404,4.988180498723446,6.800000000000001,5.0738643265964365,4.8805494615557725,6.800000000000001,179,7.15463824680426,3.376305470734856,5.232176526611404,TH,LH,LH,1
1017092617101780566-1,C57BL6J-638850.38,5230,0.548856710575092,5.011303844003278,5.007783824636456,6.800000000000001,5.143088029420501,4.904596596140737,6.800000000000001,179,7.154272262919025,3.4018483005945708,5.30801336313878,TH,LH,LH,1
1017092617101790474,C57BL6J-638850.38,5230,0.735169991574116,5.604949844042383,4.797008804479817,6.800000000000001,5.755641470166129,4.768610568326287,6.800000000000001,179,7.186828613859279,3.262042383921455,5.933275281382028,TH,LH,LH,0
1017092617101800316-1,C57BL6J-638850.38,5230,0.605372078974731,5.839620894315009,4.772998527234636,6.800000000000001,5.941025827728579,4.816595986260397,6.800000000000001,179,7.186812864848186,3.317862891594517,6.125712423713582,TH,LH,LH,0
1019171907202090550,C57BL6J-638850.37,5230,0.624377633585145,5.897450311612645,4.868821974024748,6.6000000000000005,5.913448498206171,4.76045164302338,6.6000000000000005,179,7.372011350502105,3.266079972394607,6.0884090342879045,TH,LH,LH,0
1019171907101680645-1,C57BL6J-638850.40,5231,0.553130379086167,5.849814080263526,4.770193147231531,7.2,5.870857570675598,4.801213644103562,7.2,179,6.825044353012246,3.2924700202475656,6.048279966921715,TH,LH,LH,1
1019171907101690391-2,C57BL6J-638850.40,5230,0.568298044948795,5.9162585261633165,4.832598057570802,7.2,5.948649672920377,4.850215433713954,7.2,179,6.821248773456314,3.3503967829639696,6.119298618356234,TH,LH,LH,1
1104095349101960423-3,C57BL6J-638850.39,5230,0.55570777454134,5.0210153860450255,4.597691510842589,7.0,5.021624196322745,4.529859274099346,7.0,179,7.013922510331438,2.965885666746043,5.186332328600097,TH,LH,LH,2
1017092617101560886,C57BL6J-638850.38,5231,0.527423902184607,5.863299264720081,4.549542695768863,6.800000000000001,6.061845906562812,4.543938063680534,6.800000000000001,179,7.220814862246729,3.016697609701814,6.242397793142403,TH,LH,LH,1
1019171907202040168,C57BL6J-638850.40,5230,0.653385060600677,5.1444560392331145,4.912349901553722,7.2,5.179143033862781,4.911643762427117,7.2,179,6.792985861719347,3.4020201120175444,5.335386725774902,TH,LH,LH,3
1104095349102290084-1,C57BL6J-638850.39,5230,0.745919734969902,5.864837641601167,4.89806241179558,7.0,5.746066114028682,4.706544130257278,7.0,179,7.012987852715545,3.1873478984055046,5.920078944980589,TH,LH,LH,1
1104095349101960740,C57BL6J-638850.39,5230,0.644514317797018,5.214461240106102,4.838965892106333,7.0,5.305477663880201,4.7772841100372885,7.0,179,6.992849998736768,3.25621668641747,5.472453700368347,TH,LH,LH,2
1019171907102040238-2,C57BL6J-638850.40,5230,0.539149145690919,5.100324502544171,4.823077253301256,7.2,5.158226313640852,4.857870895721638,7.2,179,6.798873587021818,3.3397762502353605,5.320693107472456,TH,LH,LH,2
1019171907102040485-1,C57BL6J-638850.40,5230,0.565818385521313,4.922061357315012,4.783798833855569,7.2,4.952879254256111,4.804590158142295,7.2,179,6.799529202954932,3.273104902665138,5.112533474747103,TH,LH,LH,2
1019171907102040605-2,C57BL6J-638850.40,5230,0.670712828024515,4.853619925312012,4.835937552189219,7.2,4.8799564896976655,4.828868083597035,7.2,179,6.794298793739759,3.3023509008071144,5.035546993772319,TH,LH,LH,2
1017092617101560611,C57BL6J-638850.38,5230,0.610558367939559,5.861951533027308,4.418041834971211,6.800000000000001,6.05184347764362,4.432308900401199,6.800000000000001,179,7.233059158986265,2.892293961228167,6.229256537731261,TH,LH,LH,1
1019171907101860875,C57BL6J-638850.37,5230,0.663802667636348,5.215355976976395,5.033766067102801,6.6000000000000005,5.194474275143416,4.87504543521755,6.6000000000000005,179,7.339434566501587,3.376062981444,5.359356620366882,TH,LH,LH,1
1019171907101860209-1,C57BL6J-638850.37,5231,0.744406685531731,5.121477250832035,4.596339827353965,6.6000000000000005,5.134174932997952,4.44175760664267,6.6000000000000005,179,7.38684246493779,2.8889658973611825,5.28978184088359,TH,LH,LH,0
1019171907101860762,C57BL6J-638850.37,5230,0.611742440630192,5.1894864298193815,4.970446814631612,6.6000000000000005,5.192661612753907,4.847560109479159,6.6000000000000005,179,7.342949677054715,3.342079781311322,5.361575970369411,TH,LH,LH,1
1019171907101680089-1,C57BL6J-638850.40,5230,0.675679515552749,6.122918052176446,4.611790037509808,7.2,6.117495699689794,4.673491481367824,7.2,179,6.846275122440409,3.15446818761949,6.29414920251217,TH,LH,LH,1
1019171907101680314-1,C57BL6J-638850.40,5230,0.71655587550386,5.95534623829752,4.564589839992482,7.2,5.947478999951228,4.606076536727093,7.2,179,6.849395379727471,3.074067660610252,6.12245514468966,TH,LH,LH,1
1019171907101680769,C57BL6J-638850.40,5230,0.573097521695402,5.768427941590877,4.609579238601073,7.2,5.811873392446584,4.676655721643901,7.2,179,6.838213401355457,3.146211105302037,5.991100342605871,TH,LH,LH,1
1019171907101681064,C57BL6J-638850.40,5231,0.631663178528071,5.704461770964204,4.724929708194376,7.2,5.7486407737410445,4.768380170994716,7.2,179,6.825387393408992,3.2527050918702334,5.922503986267672,TH,LH,LH,1
1104095349101960759,C57BL6J-638850.39,5230,0.544368071880332,5.214162627716237,4.785907589908098,7.0,5.266397929816093,4.716216075013062,7.0,179,6.9985498665697765,3.1877448711427165,5.429837508965318,TH,LH,LH,2
1019171907101960718,C57BL6J-638850.43,5230,0.595974473638735,5.87151168168993,4.929449654178386,7.800000000000001,5.926486758193175,4.93866385313966,7.800000000000001,179,6.269866381196184,3.4286052458674194,6.107957995219015,TH,LH,LH,0
1019171907102040291-1,C57BL6J-638850.40,5230,0.685006457083792,5.101357086086143,4.984004129345551,7.2,5.11904802641039,4.935564038455649,7.2,179,6.788752832021348,3.427235413427884,5.278406713905242,TH,LH,LH,3
1019171907102040417,C57BL6J-638850.40,5230,0.649987636916278,4.991954564828392,4.89071431296183,7.2,4.985287765641558,4.911732668725218,7.2,179,6.787795171890528,3.397063720135902,5.141504080913433,TH,LH,LH,3
1019171906101990132,C57BL6J-638850.42,5230,0.662980745943408,5.23958410053071,4.506151586253004,7.6,5.051305814606915,4.803207092340808,7.6,179,6.441475472715003,3.2625308500339214,5.212844468109348,TH,LH,LH,0
1104095349102290128-1,C57BL6J-638850.39,5230,0.677530374857832,5.9026919505629145,4.944945804623961,7.0,5.804249881093465,4.815191890588538,7.0,179,7.002280871868494,3.3104915036811486,5.981196080867156,TH,LH,LH,1
1104095349102300813,C57BL6J-638850.39,5230,0.510620225130449,6.206712974053446,4.757019339332912,7.0,6.220258642418246,4.593815027465712,7.0,179,7.039173222901024,3.06998656023064,6.406003344638023,TH,LH,LH,2
1019171907102040093-2,C57BL6J-638850.40,5230,0.674376689631568,5.126994209252636,4.620269821847698,7.2,5.120193120823818,4.649981572777839,7.2,179,6.822741195182415,3.095727091193628,5.289732545537953,TH,LH,LH,2
1019171907102040146-2,C57BL6J-638850.40,5230,0.657054183429492,5.15517741088788,4.834499772999587,7.2,5.229418101574847,4.898415243991585,7.2,179,6.796104339356443,3.3880234529637376,5.393186851605824,TH,LH,LH,2
1019171907102040446-2,C57BL6J-638850.40,5230,0.623744602775011,4.956559925338407,4.8130216656153495,7.2,4.964112134279313,4.836885655891583,7.2,179,6.796279643025588,3.308846039982216,5.125448107762769,TH,LH,LH,2
1019171906102191002,C57BL6J-638850.42,5231,0.638039366919197,6.13414073563791,4.47343437716966,7.6,5.999788423103852,4.786962536563807,7.6,179,6.469152646839753,3.268569786116644,6.176147062021628,TH,LH,LH,0
1017092617101540742,C57BL6J-638850.38,5230,0.563956566058022,4.690657302046182,4.600185613570176,6.800000000000001,4.898525855043216,4.511124634039444,6.800000000000001,179,7.191737086004817,2.956663960587273,5.044756219001435,TH,LH,LH,2
1017092617101780357-1,C57BL6J-638850.38,5230,0.688787696758724,5.028618821231816,4.882205381604906,6.800000000000001,5.220004088550735,4.681204041855108,6.800000000000001,179,7.1816177805125765,3.1543817245409524,5.383672418006404,TH,LH,LH,1
1017092617101560747,C57BL6J-638850.38,5230,0.623328488274758,5.868356661898175,4.4783015367932615,6.800000000000001,6.059926888678745,4.490179184154775,6.800000000000001,179,7.226192581623666,2.95949531845011,6.227769815208778,TH,LH,LH,1
1017092617101560871,C57BL6J-638850.38,5231,0.730684293112185,6.02649593181317,4.512160843857336,6.800000000000001,6.167145363098711,4.527522696446687,6.800000000000001,179,7.225431502170178,3.0017630969357247,6.34796817267345,TH,LH,LH,2
